id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
4908537,Wed Jan 04 2017 09:40:57 GMT+1100 (GMT+11),2017-01-04,2017-01-03 22:40:57 UTC,Asia/Magadan,125670,andrewtrevor-jones,Andrew Trevor-Jones,2017-01-07 20:54:22 UTC,2017-10-27 00:53:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4908537,https://static.inaturalist.org/photos/5974766/medium.jpg,,"",,5,0,false,3,"New South Wales, AU",-34.1398934716,151.2687919161,,"Tasman Sea, Botany Bay, NSW, AU",-34.00529,151.22874167,28888,obscured,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
8641475,2017/10/29 12:06 PM AEDT,2017-10-29,2017-10-29 01:06:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2017-11-01 11:00:40 UTC,2017-11-02 03:39:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8641475,https://static.inaturalist.org/photos/11568347/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",I first spotted this seadragon on 23 September and he had a hole in his head and a new brood of eggs.  Five weeks later he still has a hole in his head but his eggs are hatching.,4,0,false,,"New South Wales, AU",-34.0082606155,151.2407102164,,"New South Wales, Australia",-34.00505,151.2293333333,28888,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
9675014,2018/01/27 12:55 PM AEDT,2018-01-27,2018-01-27 01:55:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-01-31 00:46:23 UTC,2018-01-31 04:03:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9675014,https://static.inaturalist.org/photos/13222350/medium.jpg,,"Actinopteri, Animals, Cochleoceps, Cochleoceps orientalis, Eastern cleaner-clingfish, Fish, Gobiesocidae, Gobiesociformes, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies","Cochleoceps orientalis, Phyllopteryx taeniolatus at The Leap. 18.7 m DSC_0416",5,0,false,,"New South Wales, AU",-34.0614127457,151.3988585813,,"Sutherland Shire - East, New South Wales, Australia",-34.0048,151.2295383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
9903915,2018/02/17 8:44 AM AEDT,2018-02-17,2018-02-16 21:44:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-02-18 07:53:38 UTC,2018-02-18 13:06:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/9903915,https://static.inaturalist.org/photos/13581854/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 17.9 m DSC_2073,3,0,false,,"New South Wales, AU",-34.086149054,151.3781526787,,"New South Wales, Australia",-34.0048,151.2295383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
10065243,2018/03/03 8:46 AM AEDT,2018-03-03,2018-03-02 21:46:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-03-03 07:21:41 UTC,2018-03-09 05:29:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10065243,https://static.inaturalist.org/photos/13856783/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 18.9 m DSC_2820,2,0,false,,"New South Wales, AU",-34.0108532836,151.2464398437,,"New South Wales, Australia",-34.00505,151.2293333333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
10065245,2018/03/03 8:38 AM AEDT,2018-03-03,2018-03-02 21:38:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-03-03 07:21:47 UTC,2018-03-09 05:28:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10065245,https://static.inaturalist.org/photos/13856787/medium.jpg,,"Actinopteri, Animals, Fish, PT2016073101, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies","Phyllopteryx taeniolatus, PT2016073101 at The Leap. 20 m DSC_2804",2,0,false,,"New South Wales, AU",-34.0056327049,151.3389357984,,"New South Wales, Australia",-34.00505,151.2293333333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
10355093,2018/03/18 9:53 AM AEDT,2018-03-18,2018-03-17 22:53:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-03-22 07:29:38 UTC,2019-11-13 12:07:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10355093,https://static.inaturalist.org/photos/14363660/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Steps. 11.2 m DSC_4122,5,0,false,,"New South Wales, AU",-34.1426295844,151.3824465904,,"Sydney NSW, Australia",-34.0025866667,151.2251633333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Weedy Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
10521699,2018/03/31 8:54 AM AEDT,2018-03-31,2018-03-30 21:54:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-03-31 05:20:13 UTC,2018-04-04 06:21:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/10521699,https://static.inaturalist.org/photos/14643929/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 18.4 m DSC_4693,3,0,false,,"New South Wales, AU",-34.1520691626,151.2522215597,,"New South Wales, Australia",-34.0048083333,151.2291666667,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
13169425,2018/05/31 11:20 AM AEST,2018-05-31,2018-05-31 01:20:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-06-06 08:16:12 UTC,2018-06-06 12:33:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13169425,https://static.inaturalist.org/photos/19232380/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Monument. 12.8 m DSC_9490,3,0,false,,"New South Wales, AU",-34.0337988409,151.3710521885,,"Sydney NSW, Australia",-34.000645,151.2207533333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
14309030,2018/07/08 12:50 PM AEST,2018-07-08,2018-07-08 02:50:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-07-13 07:37:46 UTC,2018-07-14 08:40:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14309030,https://static.inaturalist.org/photos/21254410/medium.jpg,,"Actinopteri, Animals, Fish, PT2016073101, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies","Phyllopteryx taeniolatus, PT2016073101 at The Leap. 21.2 m DSC_1561",3,0,false,,"New South Wales, AU",-34.1124409201,151.3706084654,,"Kurnell NSW 2231, Australia",-34.0051,151.2291,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
15510589,2018/08/01 10:46 AM AEST,2018-08-01,2018-08-01 00:46:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-08-16 21:53:52 UTC,2018-08-17 10:13:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15510589,https://static.inaturalist.org/photos/23251096/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 19.4 m DSC_4039,4,0,false,,"New South Wales, AU",-34.1761308906,151.3885170259,,"Sutherland Shire - East, New South Wales, Australia",-34.00472,151.2291616667,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
15715586,2018/08/18 11:19 AM AEST,2018-08-18,2018-08-18 01:19:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-08-20 06:38:28 UTC,2018-08-20 12:29:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15715586,https://static.inaturalist.org/photos/23461746/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 11.3 m DSC_6012,4,0,false,,"New South Wales, AU",-34.0266361125,151.3274282176,,"Kurnell NSW 2231, Australia",-34.00503,151.2291383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
15715587,2018/08/18 10:52 AM AEST,2018-08-18,2018-08-18 00:52:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-08-20 06:38:29 UTC,2018-08-20 12:29:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15715587,https://static.inaturalist.org/photos/23461748/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 13.8 m DSC_5926,4,0,false,,"New South Wales, AU",-34.0258757736,151.2108718897,,"Botany Bay, Sutherland Shire - East, New South Wales, Australia",-34.00503,151.2291383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
15715588,2018/08/18 10:27 AM AEST,2018-08-18,2018-08-18 00:27:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-08-20 06:38:29 UTC,2018-08-20 12:29:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15715588,https://static.inaturalist.org/photos/23461750/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 17.4 m DSC_5873,4,0,false,,"New South Wales, AU",-34.176553873,151.3670658059,,"Kurnell NSW 2231, Australia",-34.00503,151.2291383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
15715589,2018/08/18 10:24 AM AEST,2018-08-18,2018-08-18 00:24:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-08-20 06:38:33 UTC,2018-08-20 12:28:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15715589,https://static.inaturalist.org/photos/23461760/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 17.7 m DSC_5852,4,0,false,,"New South Wales, AU",-34.1810249891,151.2237042706,,"Kurnell NSW 2231, Australia",-34.00503,151.2291383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
15715593,2018/08/18 10:19 AM AEST,2018-08-18,2018-08-18 00:19:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-08-20 06:38:38 UTC,2018-08-20 12:28:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15715593,https://static.inaturalist.org/photos/23461764/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 17.4 m DSC_5824,3,0,false,,"New South Wales, AU",-34.1300170709,151.3613864852,,"Kurnell NSW 2231, Australia",-34.00503,151.2291383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
15715594,2018/08/18 10:05 AM AEST,2018-08-18,2018-08-18 00:05:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-08-20 06:38:42 UTC,2018-08-22 03:43:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15715594,https://static.inaturalist.org/photos/23461765/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 19.8 m DSC_5792,5,0,false,,"New South Wales, AU",-34.0086724464,151.3116627715,,"Kurnell NSW 2231, Australia",-34.00503,151.2291383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
15715595,2018/08/18 9:59 AM AEST,2018-08-18,2018-08-17 23:59:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-08-20 06:38:44 UTC,2018-08-20 12:27:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15715595,https://static.inaturalist.org/photos/23461772/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 20.6 m DSC_5773,4,0,false,,"New South Wales, AU",-34.0434974964,151.2588213319,,"Botany Bay, Sutherland Shire - East, New South Wales, Australia",-34.00503,151.2291383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
15715596,2018/08/18 10:03 AM AEST,2018-08-18,2018-08-18 00:03:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-08-20 06:38:45 UTC,2018-08-20 12:27:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15715596,https://static.inaturalist.org/photos/23461767/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 20 m DSC_5777,4,0,false,,"New South Wales, AU",-34.0655450947,151.2877728291,,"Botany Bay, Sutherland Shire - East, New South Wales, Australia",-34.00503,151.2291383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
15715597,2018/08/18 9:55 AM AEST,2018-08-18,2018-08-17 23:55:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-08-20 06:38:48 UTC,2018-08-20 12:27:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15715597,https://static.inaturalist.org/photos/23461774/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 20.9 m DSC_5757,4,0,false,,"New South Wales, AU",-34.0155435527,151.2652217036,,"Kurnell NSW 2231, Australia",-34.00503,151.2291383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
17184187,2018/10/04 12:13 PM AEST,2018-10-04,2018-10-04 02:13:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-10-04 11:55:42 UTC,2018-10-05 03:54:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17184187,https://static.inaturalist.org/photos/26043752/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Steps. 12.7 m DSC_6652,4,0,false,,"New South Wales, AU",-34.1278386178,151.2801047652,,"Sutherland Shire - East, New South Wales, Australia",-34.00238,151.22545,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
17184188,2018/10/04 12:10 PM AEST,2018-10-04,2018-10-04 02:10:00 UTC,Brisbane,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-10-04 11:55:46 UTC,2018-10-05 03:54:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/17184188,https://static.inaturalist.org/photos/26043756/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Steps. 12 m DSC_6639,5,0,false,,"New South Wales, AU",-34.0106806656,151.2921547416,,"Sutherland Shire - East, New South Wales, Australia",-34.00238,151.22545,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Common Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
18309349,2018/11/10 11:41 AM AEDT,2018-11-10,2018-11-10 00:41:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-11-10 18:44:41 UTC,2021-07-27 06:45:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18309349,https://static.inaturalist.org/photos/27975081/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",The tail of a hatchling poking from the egg on the tail of its father.  I suspect it is dead.,3,0,false,,"New South Wales, AU",-34.0966142423,151.3070002771,,"Sutherland Shire - East, New South Wales, Australia",-34.0023883333,151.2251883333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Weedy Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
18937743,2018/12/10 9:50 AM AEDT,2018-12-10,2018-12-09 22:50:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-12-10 10:55:01 UTC,2018-12-24 22:05:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18937743,https://static.inaturalist.org/photos/29030951/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 2.5 m DSC_2401,3,0,false,,"New South Wales, AU",-34.0589949846,151.3501631048,,"Botany Bay, Sutherland Shire - East, New South Wales, Australia",-34.0049616667,151.2290383333,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Weedy Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
18937748,2018/12/08 8:28 AM AEDT,2018-12-08,2018-12-07 21:28:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-12-10 10:55:11 UTC,2018-12-24 22:05:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/18937748,https://static.inaturalist.org/photos/29030958/medium.jpg,,"Actinopteri, Animals, Fish, PT2016073101, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies","Phyllopteryx taeniolatus, PT2016073101 at The Leap. 20 m DSC_1815",4,0,false,,"New South Wales, AU",-34.0079389643,151.2911017367,,"Botany Bay, Sutherland Shire - East, New South Wales, Australia",-34.00503,151.2291616667,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Weedy Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
19210058,2018/12/16 11:32 AM AEDT,2018-12-16,2018-12-16 00:32:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-12-25 08:50:12 UTC,2018-12-25 22:16:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19210058,https://static.inaturalist.org/photos/29507465/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at Bare Island. 9.6 m DSC_3627,5,0,false,,"New South Wales, AU",-33.9577322739,151.3950911062,,"Randwick, New South Wales, Australia",-33.9924616667,151.2319883333,28902,,obscured,true,,,,Randwick,New South Wales,Australia,New South Wales,Randwick,Weedy Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
19210059,2018/12/16 10:58 AM AEDT,2018-12-16,2018-12-15 23:58:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2018-12-25 08:50:12 UTC,2018-12-26 22:40:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19210059,https://static.inaturalist.org/photos/29507479/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at Bare Island. 10.1 m DSC_3544,5,0,false,,"New South Wales, AU",-33.8488223773,151.2890850448,,"Randwick, New South Wales, Australia",-33.9924616667,151.2319883333,28902,,obscured,true,,,,Randwick,New South Wales,Australia,New South Wales,Randwick,Weedy Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
19972934,2019/01/13 1:24 PM AEDT,2019-01-13,2019-01-13 02:24:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2019-01-30 19:23:45 UTC,2019-02-01 11:27:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19972934,https://static.inaturalist.org/photos/30821846/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 14 m DSC_7502,2,0,false,,"New South Wales, AU",-34.1370573154,151.3242810144,,"Botany Bay, Sutherland Shire - East, New South Wales, Australia",-34.0050116667,151.22908,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Weedy Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
19972964,2019/01/13 1:02 PM AEDT,2019-01-13,2019-01-13 02:02:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2019-01-30 19:24:30 UTC,2019-02-01 11:26:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19972964,https://static.inaturalist.org/photos/30821873/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Phyllopteryx taeniolatus at The Leap. 17.8 m DSC_7439,3,0,false,,"New South Wales, AU",-34.0184430844,151.3878365762,,"Botany Bay, Sutherland Shire - East, New South Wales, Australia",-34.0050116667,151.22908,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Weedy Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
19972977,2019/01/13 12:50 PM AEDT,2019-01-13,2019-01-13 01:50:00 UTC,Sydney,125670,andrewtrevor-jones,Andrew Trevor-Jones,2019-01-30 19:24:41 UTC,2019-02-01 11:26:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/19972977,https://static.inaturalist.org/photos/30821882/medium.jpg,,"Actinopteri, Animals, Fish, Phyllopteryx taeniolatus, Seahorses, Syngnathidae, Syngnathiformes, Vertebrata, Vertebrates, Weedy seadragon, pipefish and allies",Idiotropiscis lumnitzeri at The Leap. 19.9 m DSC_7408,4,0,false,,"New South Wales, AU",-34.1673642558,151.2569136096,,"Botany Bay, Sutherland Shire - East, New South Wales, Australia",-34.0050116667,151.22908,28874,,obscured,true,,,,Sutherland Shire - East,New South Wales,Australia,New South Wales,Sutherland Shire - East,Weedy Seadragon,Phyllopteryx taeniolatus,Weedy Seadragon,Actinopterygii,54536
